,LemmaID,Handshape,SignType,Movement,RepeatedMovement,MajorLocation,MinorLocation,MinorLocation2,Contact,NonDomHandshape,pose_landmarks,pose_first10,pose_pseudokey_n7,pose_pseudokey_all,flat_10frames,flat_pseudo_n7,flat_pseudo_all
  [ 9.65000000e+02  2.05000000e+02 -7.06656277e-01]
  [ 1.12800000e+03  2.25000000e+02 -4.11469758e-01]
  [ 9.38000000e+02  2.31000000e+02 -4.34974790e-01]
  [ 1.07500000e+03  2.99000000e+02 -6.29100204e-01]
  [ 9.98000000e+02  3.05000000e+02 -6.35832250e-01]
  [ 1.29700000e+03  5.17000000e+02 -2.08047703e-01]
  [ 7.86000000e+02  5.28000000e+02 -2.28158563e-01]
  [ 1.39600000e+03  8.80000000e+02 -1.45568579e-01]
  [ 6.75000000e+02  8.51000000e+02 -2.14649647e-01]
  [ 1.38400000e+03  1.11100000e+03 -4.89828289e-01]
  [ 7.21000000e+02  1.07300000e+03 -5.99682629e-01]
  [ 1.38500000e+03  1.23700000e+03 -5.86611509e-01]
  [ 7.29000000e+02  1.15400000e+03 -7.04323769e-01]
  [ 1.33900000e+03  1.18700000e+03 -6.61163211e-01]
  [ 7.72000000e+02  1.12300000e+03 -7.57988811e-01]
  [ 1.31900000e+03  1.13400000e+03 -5.28122604e-01]
  [ 7.79000000e+02  1.08900000e+03 -6.28502071e-01]
  [ 1.21700000e+03  1.15500000e+03 -1.92369111e-02]
  [ 9.04000000e+02  1.17500000e+03  2.05456093e-02]
  [ 1.21200000e+03  1.71200000e+03  9.98051241e-02]
  [ 8.88000000e+02  1.70700000e+03  7.92003945e-02]
  [ 1.21500000e+03  2.15700000e+03  5.53207397e-01]
  [ 9.07000000e+02  2.15700000e+03  4.34608519e-01]
  [ 1.22100000e+03  2.21900000e+03  5.80002666e-01]
  [ 9.09000000e+02  2.22000000e+03  4.57020670e-01]
  [ 1.17100000e+03  2.30700000e+03  2.49522388e-01]
  [ 9.50000000e+02  2.30200000e+03  9.41718370e-02]]

 [[ 1.03800000e+03  2.53000000e+02 -7.68116713e-01]
  [ 1.06800000e+03  2.04000000e+02 -7.25245535e-01]
  [ 1.08300000e+03  2.04000000e+02 -7.25417256e-01]
  [ 1.10000000e+03  2.05000000e+02 -7.25293338e-01]
  [ 1.00500000e+03  2.06000000e+02 -7.26327956e-01]
  [ 9.84000000e+02  2.08000000e+02 -7.26848781e-01]
  [ 9.66000000e+02  2.11000000e+02 -7.27224112e-01]
  [ 1.12800000e+03  2.29000000e+02 -4.19272482e-01]
  [ 9.39000000e+02  2.36000000e+02 -4.49956894e-01]
  [ 1.07400000e+03  3.02000000e+02 -6.44981503e-01]
  [ 9.98000000e+02  3.08000000e+02 -6.48404360e-01]
  [ 1.29800000e+03  5.17000000e+02 -2.30349004e-01]
  [ 7.89000000e+02  5.27000000e+02 -2.37102717e-01]
  [ 1.42000000e+03  8.75000000e+02 -2.19561845e-01]
  [ 6.58000000e+02  8.45000000e+02 -2.49413207e-01]
  [ 1.36600000e+03  1.07400000e+03 -6.18307889e-01]
  [ 7.58000000e+02  1.02700000e+03 -7.26228893e-01]
  [ 1.35200000e+03  1.18100000e+03 -7.27097511e-01]
  [ 7.96000000e+02  1.10700000e+03 -8.40414762e-01]
  [ 1.30300000e+03  1.13600000e+03 -7.83551991e-01]
  [ 8.45000000e+02  1.07500000e+03 -8.84117067e-01]
  [ 1.29800000e+03  1.09600000e+03 -6.48296714e-01]
  [ 8.37000000e+02  1.04300000e+03 -7.51839459e-01]
  [ 1.21700000e+03  1.15500000e+03 -2.01974101e-02]
  [ 9.16000000e+02  1.18800000e+03  2.15067100e-02]
  [ 1.21200000e+03  1.69800000e+03  8.72584153e-03]
  [ 8.96000000e+02  1.68300000e+03 -3.19253048e-03]
  [ 1.21900000e+03  2.14600000e+03  4.56842154e-01]
  [ 9.21000000e+02  2.14500000e+03  3.29193085e-01]
  [ 1.22400000e+03  2.20800000e+03  4.81446058e-01]
  [ 9.27000000e+02  2.21100000e+03  3.48482937e-01]
  [ 1.18100000e+03  2.29700000e+03  1.39826596e-01]
  [ 9.62000000e+02  2.28600000e+03 -2.11217161e-02]]

 [[ 1.03800000e+03  2.55000000e+02 -7.44991899e-01]
  [ 1.06800000e+03  2.06000000e+02 -7.00229883e-01]
  [ 1.08300000e+03  2.06000000e+02 -7.00427651e-01]
  [ 1.10000000e+03  2.07000000e+02 -7.00280905e-01]
  [ 1.00500000e+03  2.08000000e+02 -7.06059396e-01]
  [ 9.84000000e+02  2.10000000e+02 -7.06380606e-01]
  [ 9.66000000e+02  2.13000000e+02 -7.06892014e-01]
  [ 1.12700000e+03  2.31000000e+02 -3.91451925e-01]
  [ 9.39000000e+02  2.39000000e+02 -4.20529813e-01]
  [ 1.07400000e+03  3.04000000e+02 -6.25629425e-01]
  [ 9.99000000e+02  3.10000000e+02 -6.33529425e-01]
  [ 1.29900000e+03  5.17000000e+02 -1.76254481e-01]
  [ 7.95000000e+02  5.27000000e+02 -2.25227803e-01]
  [ 1.42900000e+03  8.78000000e+02 -2.20034748e-01]
  [ 6.39000000e+02  8.48000000e+02 -3.57298106e-01]
  [ 1.34100000e+03  1.03700000e+03 -6.61198020e-01]
  [ 7.87000000e+02  9.54000000e+02 -8.80956769e-01]
  [ 1.29300000e+03  1.12300000e+03 -7.67194450e-01]
  [ 8.31000000e+02  1.03600000e+03 -9.96277094e-01]
  [ 1.24600000e+03  1.08800000e+03 -8.01301837e-01]
  [ 8.87000000e+02  1.00600000e+03 -1.01681376e+00]
  [ 1.25200000e+03  1.05700000e+03 -6.83259606e-01]
  [ 8.81000000e+02  9.78000000e+02 -8.96548688e-01]
  [ 1.22000000e+03  1.15600000e+03 -5.20396046e-03]
  [ 9.22000000e+02  1.19500000e+03  6.47052145e-03]
  [ 1.22500000e+03  1.70400000e+03  4.89098653e-02]
  [ 9.00000000e+02  1.69200000e+03  7.68656563e-03]
  [ 1.22900000e+03  2.15400000e+03  4.95405227e-01]
  [ 9.27000000e+02  2.15500000e+03  3.38128597e-01]
  [ 1.23400000e+03  2.21800000e+03  5.18579543e-01]
  [ 9.30000000e+02  2.22200000e+03  3.57267350e-01]
  [ 1.19100000e+03  2.30600000e+03  1.72427937e-01]
  [ 9.74000000e+02  2.29700000e+03 -1.81330983e-02]]

 [[ 1.03900000e+03  2.61000000e+02 -7.25043893e-01]
  [ 1.06900000e+03  2.11000000e+02 -6.81974590e-01]
  [ 1.08400000e+03  2.11000000e+02 -6.82145655e-01]
  [ 1.10000000e+03  2.12000000e+02 -6.81997836e-01]
  [ 1.00700000e+03  2.13000000e+02 -6.88929677e-01]
  [ 9.86000000e+02  2.14000000e+02 -6.89186037e-01]
  [ 9.68000000e+02  2.17000000e+02 -6.89646721e-01]
  [ 1.12700000e+03  2.34000000e+02 -3.71829003e-01]
  [ 9.41000000e+02  2.41000000e+02 -4.03571546e-01]
  [ 1.07500000e+03  3.09000000e+02 -6.05055153e-01]
  [ 1.00100000e+03  3.14000000e+02 -6.14605546e-01]
  [ 1.30000000e+03  5.13000000e+02 -1.49112433e-01]
  [ 7.96000000e+02  5.26000000e+02 -1.98463723e-01]
  [ 1.44200000e+03  8.67000000e+02 -2.47513801e-01]
  [ 6.27000000e+02  8.51000000e+02 -3.86598974e-01]
  [ 1.33500000e+03  9.85000000e+02 -7.76189685e-01]
  [ 7.85000000e+02  8.69000000e+02 -9.66164052e-01]
  [ 1.28500000e+03  1.06400000e+03 -8.94340754e-01]
  [ 8.36000000e+02  9.33000000e+02 -1.08659661e+00]
  [ 1.22800000e+03  1.03200000e+03 -9.23707187e-01]
  [ 8.93000000e+02  9.04000000e+02 -1.09687066e+00]
  [ 1.23800000e+03  1.00100000e+03 -7.97224402e-01]
  [ 8.86000000e+02  8.78000000e+02 -9.78024542e-01]
  [ 1.22000000e+03  1.14600000e+03  4.79699066e-03]
  [ 9.20000000e+02  1.17100000e+03 -3.35396547e-03]
  [ 1.23200000e+03  1.66300000e+03 -7.50435293e-02]
  [ 9.02000000e+02  1.66600000e+03 -8.70979726e-02]
  [ 1.22700000e+03  2.14100000e+03  2.48820364e-01]
  [ 9.27000000e+02  2.14800000e+03  1.19065866e-01]
  [ 1.22700000e+03  2.20600000e+03  2.60923207e-01]
  [ 9.29000000e+02  2.21600000e+03  1.23411447e-01]
  [ 1.18700000e+03  2.29800000e+03 -8.72657672e-02]
  [ 9.77000000e+02  2.29700000e+03 -2.45011374e-01]]

 [[ 1.04000000e+03  2.63000000e+02 -7.79519022e-01]
  [ 1.07000000e+03  2.12000000e+02 -7.28656054e-01]
  [ 1.08400000e+03  2.12000000e+02 -7.28747725e-01]
  [ 1.10000000e+03  2.13000000e+02 -7.27968514e-01]
  [ 1.00800000e+03  2.15000000e+02 -7.37773061e-01]
  [ 9.87000000e+02  2.16000000e+02 -7.37789750e-01]
  [ 9.69000000e+02  2.18000000e+02 -7.38239884e-01]
  [ 1.12700000e+03  2.34000000e+02 -3.98223817e-01]
  [ 9.42000000e+02  2.41000000e+02 -4.19923425e-01]
  [ 1.07500000e+03  3.10000000e+02 -6.43079758e-01]
  [ 1.00300000e+03  3.15000000e+02 -6.58420384e-01]
  [ 1.29900000e+03  5.10000000e+02 -1.72883853e-01]
  [ 7.96000000e+02  5.26000000e+02 -2.22227380e-01]
  [ 1.45400000e+03  8.70000000e+02 -2.71180838e-01]
  [ 6.08000000e+02  8.66000000e+02 -4.97821033e-01]
  [ 1.31400000e+03  9.35000000e+02 -7.77298868e-01]
  [ 7.95000000e+02  8.17000000e+02 -1.16223717e+00]
  [ 1.26300000e+03  1.00700000e+03 -8.85310411e-01]
  [ 8.58000000e+02  8.60000000e+02 -1.28765237e+00]
  [ 1.20300000e+03  9.70000000e+02 -8.93577695e-01]
  [ 9.08000000e+02  8.21000000e+02 -1.28439486e+00]
  [ 1.20800000e+03  9.48000000e+02 -7.87502050e-01]
  [ 9.02000000e+02  8.05000000e+02 -1.16984701e+00]
  [ 1.22000000e+03  1.13400000e+03  5.05259319e-04]
  [ 9.20000000e+02  1.14900000e+03  1.07259199e-03]
  [ 1.23900000e+03  1.67400000e+03  3.50773782e-02]
  [ 9.02000000e+02  1.67800000e+03  1.26539482e-04]
  [ 1.22700000e+03  2.14700000e+03  3.20044070e-01]
  [ 9.25000000e+02  2.15100000e+03  3.27780128e-01]
  [ 1.22700000e+03  2.21300000e+03  3.96500617e-01]
  [ 9.23000000e+02  2.21700000e+03  3.47653449e-01]
  [ 1.18800000e+03  2.30400000e+03  1.02702953e-01]
  [ 9.76000000e+02  2.29800000e+03 -4.43039499e-02]]

 [[ 1.04000000e+03  2.64000000e+02 -8.68480861e-01]
  [ 1.07000000e+03  2.14000000e+02 -8.18807662e-01]
  [ 1.08500000e+03  2.13000000e+02 -8.18972826e-01]
  [ 1.10000000e+03  2.14000000e+02 -8.18424165e-01]
  [ 1.00900000e+03  2.15000000e+02 -8.27746511e-01]
  [ 9.87000000e+02  2.16000000e+02 -8.27810645e-01]
  [ 9.69000000e+02  2.18000000e+02 -8.28281641e-01]
  [ 1.12700000e+03  2.35000000e+02 -4.66084301e-01]
  [ 9.42000000e+02  2.41000000e+02 -5.02969027e-01]
  [ 1.07500000e+03  3.12000000e+02 -7.34962702e-01]
  [ 1.00300000e+03  3.15000000e+02 -7.48435616e-01]
  [ 1.29500000e+03  5.08000000e+02 -2.08393231e-01]
  [ 7.96000000e+02  5.23000000e+02 -2.75360614e-01]
  [ 1.45800000e+03  8.72000000e+02 -3.74580860e-01]
  [ 5.89000000e+02  8.70000000e+02 -5.99538028e-01]
  [ 1.29100000e+03  8.89000000e+02 -9.26196337e-01]
  [ 7.87000000e+02  7.66000000e+02 -1.31125188e+00]
  [ 1.24100000e+03  9.57000000e+02 -1.04064023e+00]
  [ 8.51000000e+02  7.97000000e+02 -1.44313121e+00]
  [ 1.18600000e+03  9.18000000e+02 -1.03555572e+00]
  [ 9.03000000e+02  7.62000000e+02 -1.43073237e+00]
  [ 1.19000000e+03  8.97000000e+02 -9.31338489e-01]
  [ 8.98000000e+02  7.48000000e+02 -1.31619585e+00]
  [ 1.21700000e+03  1.13200000e+03 -1.57898772e-04]
  [ 9.00000000e+02  1.15800000e+03  2.18995591e-03]
  [ 1.24000000e+03  1.68000000e+03  3.82047519e-02]
  [ 9.01000000e+02  1.68400000e+03  5.26792221e-02]
  [ 1.22500000e+03  2.14800000e+03  4.35158253e-01]
  [ 9.19000000e+02  2.15400000e+03  4.36690986e-01]
  [ 1.22500000e+03  2.21500000e+03  4.63164330e-01]
  [ 9.12000000e+02  2.22200000e+03  4.63316321e-01]
  [ 1.18800000e+03  2.30500000e+03  7.79908448e-02]
  [ 9.76000000e+02  2.30200000e+03 -6.07609237e-03]]

 [[ 1.04000000e+03  2.66000000e+02 -8.90053868e-01]
  [ 1.07000000e+03  2.16000000e+02 -8.40748489e-01]
  [ 1.08500000e+03  2.16000000e+02 -8.40956807e-01]
  [ 1.10000000e+03  2.16000000e+02 -8.40520680e-01]
  [ 1.00800000e+03  2.18000000e+02 -8.49295855e-01]
  [ 9.87000000e+02  2.19000000e+02 -8.49388123e-01]
  [ 9.69000000e+02  2.20000000e+02 -8.49859893e-01]
  [ 1.12700000e+03  2.36000000e+02 -4.88393724e-01]
  [ 9.42000000e+02  2.42000000e+02 -5.23912549e-01]
  [ 1.07500000e+03  3.13000000e+02 -7.57732630e-01]
  [ 1.00200000e+03  3.18000000e+02 -7.69857168e-01]
  [ 1.29200000e+03  5.07000000e+02 -2.21973225e-01]
  [ 7.96000000e+02  5.23000000e+02 -2.91912168e-01]
  [ 1.47200000e+03  8.75000000e+02 -4.04732168e-01]
  [ 5.71000000e+02  8.76000000e+02 -6.28799081e-01]
  [ 1.28400000e+03  8.47000000e+02 -9.50229645e-01]
  [ 7.88000000e+02  7.28000000e+02 -1.31767464e+00]
  [ 1.23200000e+03  8.99000000e+02 -1.06363511e+00]
  [ 8.59000000e+02  7.43000000e+02 -1.44720829e+00]
  [ 1.17000000e+03  8.65000000e+02 -1.04914463e+00]
  [ 9.06000000e+02  7.12000000e+02 -1.42161882e+00]
  [ 1.17300000e+03  8.47000000e+02 -9.51851547e-01]
  [ 9.01000000e+02  7.03000000e+02 -1.31775093e+00]
  [ 1.21300000e+03  1.12400000e+03 -2.29886058e-03]
  [ 8.93000000e+02  1.16600000e+03  4.16090013e-03]
  [ 1.24600000e+03  1.68500000e+03  2.23943330e-02]
  [ 9.08000000e+02  1.68800000e+03  8.36771876e-02]
  [ 1.23500000e+03  2.15200000e+03  4.23386127e-01]
  [ 9.27000000e+02  2.15600000e+03  4.67653930e-01]
  [ 1.23700000e+03  2.21900000e+03  4.39097583e-01]
  [ 9.18000000e+02  2.22200000e+03  4.94280785e-01]
  [ 1.20600000e+03  2.30700000e+03  3.57202813e-02]
  [ 9.88000000e+02  2.30100000e+03  3.85195166e-02]]

 [[ 1.03900000e+03  2.66000000e+02 -8.89785767e-01]
  [ 1.07000000e+03  2.16000000e+02 -8.41419816e-01]
  [ 1.08500000e+03  2.16000000e+02 -8.41646910e-01]
  [ 1.10000000e+03  2.16000000e+02 -8.41259420e-01]
  [ 1.00800000e+03  2.18000000e+02 -8.51453722e-01]
  [ 9.87000000e+02  2.19000000e+02 -8.51619005e-01]
  [ 9.69000000e+02  2.20000000e+02 -8.52102458e-01]
  [ 1.12700000e+03  2.36000000e+02 -4.93628085e-01]
  [ 9.42000000e+02  2.42000000e+02 -5.35997987e-01]
  [ 1.07500000e+03  3.13000000e+02 -7.59010673e-01]
  [ 1.00200000e+03  3.17000000e+02 -7.72931039e-01]
  [ 1.29200000e+03  5.06000000e+02 -2.29969233e-01]
  [ 7.96000000e+02  5.22000000e+02 -3.09946030e-01]
  [ 1.47800000e+03  8.97000000e+02 -4.61825490e-01]
  [ 5.63000000e+02  8.78000000e+02 -6.70716643e-01]
  [ 1.28200000e+03  8.15000000e+02 -1.06158352e+00]
  [ 7.88000000e+02  6.98000000e+02 -1.36720192e+00]
  [ 1.22300000e+03  8.64000000e+02 -1.18353069e+00]
  [ 8.61000000e+02  6.97000000e+02 -1.49927485e+00]
  [ 1.16300000e+03  8.25000000e+02 -1.16064656e+00]
  [ 9.01000000e+02  6.62000000e+02 -1.46651733e+00]
  [ 1.16700000e+03  8.06000000e+02 -1.06168723e+00]
  [ 8.96000000e+02  6.57000000e+02 -1.36481071e+00]
  [ 1.21200000e+03  1.12700000e+03 -4.09938255e-03]
  [ 8.89000000e+02  1.16800000e+03  5.91867464e-03]
  [ 1.24600000e+03  1.68800000e+03  2.62647457e-02]
  [ 9.10000000e+02  1.68900000e+03  1.10592552e-01]
  [ 1.23500000e+03  2.15400000e+03  4.54781681e-01]
  [ 9.27000000e+02  2.15700000e+03  5.25762916e-01]
  [ 1.23700000e+03  2.22100000e+03  4.75231230e-01]
  [ 9.18000000e+02  2.22400000e+03  5.55910766e-01]
  [ 1.20700000e+03  2.30900000e+03  8.97059441e-02]
  [ 9.88000000e+02  2.30200000e+03  1.27987221e-01]]

 [[ 1.03900000e+03  2.66000000e+02 -8.75944972e-01]
  [ 1.07000000e+03  2.16000000e+02 -8.26655686e-01]
  [ 1.08500000e+03  2.16000000e+02 -8.26859415e-01]
  [ 1.10000000e+03  2.16000000e+02 -8.26498747e-01]
  [ 1.00800000e+03  2.18000000e+02 -8.37329328e-01]
  [ 9.87000000e+02  2.19000000e+02 -8.37488413e-01]
  [ 9.69000000e+02  2.20000000e+02 -8.37976158e-01]
  [ 1.12700000e+03  2.36000000e+02 -4.83986795e-01]
  [ 9.42000000e+02  2.42000000e+02 -5.24430811e-01]
  [ 1.07500000e+03  3.13000000e+02 -7.46158302e-01]
  [ 1.00200000e+03  3.17000000e+02 -7.60326147e-01]
  [ 1.29100000e+03  5.06000000e+02 -2.26612002e-01]
  [ 7.98000000e+02  5.21000000e+02 -3.15718979e-01]
  [ 1.48700000e+03  8.97000000e+02 -4.46666718e-01]
  [ 5.61000000e+02  8.78000000e+02 -7.06152737e-01]
  [ 1.28300000e+03  7.80000000e+02 -1.02488935e+00]
  [ 7.96000000e+02  6.67000000e+02 -1.39811385e+00]
  [ 1.22500000e+03  8.35000000e+02 -1.14378738e+00]
  [ 8.74000000e+02  6.66000000e+02 -1.53108060e+00]
  [ 1.15900000e+03  7.97000000e+02 -1.11910772e+00]
  [ 9.13000000e+02  6.31000000e+02 -1.49516869e+00]
  [ 1.16200000e+03  7.80000000e+02 -1.02439570e+00]
  [ 9.07000000e+02  6.26000000e+02 -1.39448178e+00]
  [ 1.20800000e+03  1.12700000e+03 -3.94003419e-03]
  [ 8.80000000e+02  1.17200000e+03  5.69886994e-03]
  [ 1.24500000e+03  1.68900000e+03  6.02639578e-02]
  [ 9.04000000e+02  1.69000000e+03  1.08959213e-01]
  [ 1.22900000e+03  2.15500000e+03  4.97401863e-01]
  [ 9.16000000e+02  2.15800000e+03  5.05257428e-01]
  [ 1.23100000e+03  2.22200000e+03  5.15935302e-01]
  [ 9.06000000e+02  2.22500000e+03  5.33202112e-01]
  [ 1.20300000e+03  2.31000000e+03  1.06274612e-01]
  [ 9.78000000e+02  2.30300000e+03  1.14109106e-01]]

 [[ 1.03900000e+03  2.65000000e+02 -8.88788462e-01]
  [ 1.07000000e+03  2.17000000e+02 -8.39363456e-01]
  [ 1.08500000e+03  2.16000000e+02 -8.39543283e-01]
  [ 1.10000000e+03  2.16000000e+02 -8.39154363e-01]
  [ 1.00800000e+03  2.18000000e+02 -8.50773036e-01]
  [ 9.87000000e+02  2.19000000e+02 -8.50939810e-01]
  [ 9.70000000e+02  2.20000000e+02 -8.51415992e-01]
  [ 1.12800000e+03  2.36000000e+02 -4.93449211e-01]
  [ 9.43000000e+02  2.42000000e+02 -5.40555179e-01]
  [ 1.07500000e+03  3.13000000e+02 -7.59607434e-01]
  [ 1.00200000e+03  3.17000000e+02 -7.74766088e-01]
  [ 1.29100000e+03  5.06000000e+02 -2.40443781e-01]
  [ 8.01000000e+02  5.20000000e+02 -3.45201433e-01]
  [ 1.49200000e+03  8.96000000e+02 -5.17400801e-01]
  [ 5.65000000e+02  8.76000000e+02 -7.60611713e-01]
  [ 1.28800000e+03  7.55000000e+02 -1.13046718e+00]
  [ 8.01000000e+02  6.51000000e+02 -1.45315599e+00]
  [ 1.22800000e+03  8.04000000e+02 -1.25562084e+00]
  [ 8.77000000e+02  6.47000000e+02 -1.58691645e+00]
  [ 1.16300000e+03  7.68000000e+02 -1.22478843e+00]
  [ 9.11000000e+02  6.10000000e+02 -1.54806781e+00]
  [ 1.16600000e+03  7.53000000e+02 -1.12935412e+00]
  [ 9.06000000e+02  6.09000000e+02 -1.44837689e+00]
  [ 1.20600000e+03  1.12500000e+03 -3.32024647e-03]
  [ 8.89000000e+02  1.12400000e+03  5.07783704e-03]
  [ 1.24200000e+03  1.69100000e+03  6.66377321e-02]
  [ 9.00000000e+02  1.69100000e+03  1.05333969e-01]
  [ 1.22400000e+03  2.15600000e+03  5.13569593e-01]
  [ 9.10000000e+02  2.15800000e+03  4.94837195e-01]
  [ 1.22500000e+03  2.22000000e+03  5.33155441e-01]
  [ 9.00000000e+02  2.22500000e+03  5.21542251e-01]
  [ 1.20000000e+03  2.30900000e+03  1.26788929e-01]
  [ 9.73000000e+02  2.30200000e+03  1.00544192e-01]]

 [[ 1.03900000e+03  2.65000000e+02 -8.76351297e-01]
  [ 1.07000000e+03  2.17000000e+02 -8.27555478e-01]
  [ 1.08500000e+03  2.16000000e+02 -8.27725947e-01]
  [ 1.10000000e+03  2.16000000e+02 -8.27373266e-01]
  [ 1.00900000e+03  2.18000000e+02 -8.38901222e-01]
  [ 9.87000000e+02  2.19000000e+02 -8.39056253e-01]
  [ 9.70000000e+02  2.20000000e+02 -8.39515150e-01]
  [ 1.12900000e+03  2.36000000e+02 -4.87699568e-01]
  [ 9.43000000e+02  2.43000000e+02 -5.33311009e-01]
  [ 1.07500000e+03  3.13000000e+02 -7.48676002e-01]
  [ 1.00200000e+03  3.17000000e+02 -7.63801992e-01]
  [ 1.29000000e+03  5.06000000e+02 -2.39340395e-01]
  [ 8.02000000e+02  5.18000000e+02 -3.45544636e-01]
  [ 1.49200000e+03  8.98000000e+02 -5.28901815e-01]
  [ 5.65000000e+02  8.74000000e+02 -7.64624298e-01]
  [ 1.29100000e+03  7.50000000e+02 -1.15797257e+00]
  [ 8.01000000e+02  6.35000000e+02 -1.43290830e+00]
  [ 1.22500000e+03  7.93000000e+02 -1.28583765e+00]
  [ 8.74000000e+02  6.28000000e+02 -1.56500399e+00]
  [ 1.16600000e+03  7.56000000e+02 -1.25151789e+00]
  [ 9.09000000e+02  5.95000000e+02 -1.52113008e+00]
  [ 1.17000000e+03  7.43000000e+02 -1.15666151e+00]
  [ 9.04000000e+02  5.97000000e+02 -1.42626834e+00]
  [ 1.20300000e+03  1.12400000e+03 -1.32056174e-03]
  [ 8.92000000e+02  1.11700000e+03  3.06986528e-03]
  [ 1.23900000e+03  1.69200000e+03  9.50515494e-02]
  [ 8.93000000e+02  1.69300000e+03  1.11754775e-01]
  [ 1.22400000e+03  2.15600000e+03  5.60914814e-01]
  [ 9.07000000e+02  2.15900000e+03  5.03687143e-01]
  [ 1.22500000e+03  2.22100000e+03  5.83904505e-01]
  [ 8.97000000e+02  2.22500000e+03  5.31787694e-01]
  [ 1.20000000e+03  2.30900000e+03  1.94439262e-01]
  [ 9.72000000e+02  2.30300000e+03  1.08822554e-01]]

 [[ 1.03900000e+03  2.65000000e+02 -8.97685945e-01]
  [ 1.07000000e+03  2.17000000e+02 -8.48553061e-01]
  [ 1.08500000e+03  2.17000000e+02 -8.48696113e-01]
  [ 1.10100000e+03  2.17000000e+02 -8.48323941e-01]
  [ 1.00900000e+03  2.19000000e+02 -8.62670243e-01]
  [ 9.88000000e+02  2.20000000e+02 -8.62873077e-01]
  [ 9.71000000e+02  2.21000000e+02 -8.63320410e-01]
  [ 1.12900000e+03  2.36000000e+02 -4.98363942e-01]
  [ 9.43000000e+02  2.43000000e+02 -5.57850063e-01]
  [ 1.07500000e+03  3.12000000e+02 -7.66238332e-01]
  [ 1.00200000e+03  3.17000000e+02 -7.84816206e-01]
  [ 1.29000000e+03  5.05000000e+02 -2.42266431e-01]
  [ 8.03000000e+02  5.15000000e+02 -3.65543783e-01]
  [ 1.49800000e+03  8.98000000e+02 -5.34512937e-01]
  [ 5.67000000e+02  8.72000000e+02 -7.85037339e-01]
  [ 1.29400000e+03  7.51000000e+02 -1.15993989e+00]
  [ 8.07000000e+02  6.21000000e+02 -1.44861674e+00]
  [ 1.22600000e+03  7.89000000e+02 -1.28584373e+00]
  [ 8.83000000e+02  6.14000000e+02 -1.57984412e+00]
  [ 1.17100000e+03  7.50000000e+02 -1.24882674e+00]
  [ 9.15000000e+02  5.80000000e+02 -1.53441012e+00]
  [ 1.17700000e+03  7.37000000e+02 -1.15712345e+00]
  [ 9.09000000e+02  5.82000000e+02 -1.44048345e+00]
  [ 1.20300000e+03  1.12500000e+03  8.90915864e-04]
  [ 8.95000000e+02  1.12000000e+03  7.47072743e-04]
  [ 1.23700000e+03  1.69300000e+03  1.13648176e-01]
  [ 8.91000000e+02  1.69300000e+03  1.05098255e-01]
  [ 1.22300000e+03  2.15700000e+03  5.94511807e-01]
  [ 9.06000000e+02  2.15800000e+03  4.97445583e-01]
  [ 1.22500000e+03  2.22100000e+03  6.19303048e-01]
  [ 8.97000000e+02  2.22400000e+03  5.27464688e-01]
  [ 1.20000000e+03  2.30800000e+03  2.34379902e-01]
  [ 9.72000000e+02  2.30300000e+03  8.93202573e-02]]

 [[ 1.03900000e+03  2.65000000e+02 -9.14614499e-01]
  [ 1.07100000e+03  2.17000000e+02 -8.65974009e-01]
  [ 1.08600000e+03  2.17000000e+02 -8.66101921e-01]
  [ 1.10100000e+03  2.17000000e+02 -8.65762591e-01]
  [ 1.01000000e+03  2.19000000e+02 -8.81643236e-01]
  [ 9.88000000e+02  2.20000000e+02 -8.81852448e-01]
  [ 9.71000000e+02  2.21000000e+02 -8.82276595e-01]
  [ 1.13000000e+03  2.36000000e+02 -5.13478041e-01]
  [ 9.44000000e+02  2.43000000e+02 -5.80917239e-01]
  [ 1.07600000e+03  3.12000000e+02 -7.81746089e-01]
  [ 1.00200000e+03  3.17000000e+02 -8.02234650e-01]
  [ 1.29000000e+03  5.05000000e+02 -2.48790324e-01]
  [ 8.05000000e+02  5.12000000e+02 -3.95783991e-01]
  [ 1.50000000e+03  8.98000000e+02 -5.59476733e-01]
  [ 5.68000000e+02  8.68000000e+02 -8.25594544e-01]
  [ 1.29400000e+03  7.37000000e+02 -1.19303143e+00]
  [ 8.10000000e+02  6.23000000e+02 -1.48508227e+00]
  [ 1.22200000e+03  7.72000000e+02 -1.32013857e+00]
  [ 8.90000000e+02  6.15000000e+02 -1.61824822e+00]
  [ 1.16500000e+03  7.36000000e+02 -1.28055465e+00]
  [ 9.21000000e+02  5.80000000e+02 -1.57157683e+00]
  [ 1.17200000e+03  7.24000000e+02 -1.18994462e+00]
  [ 9.15000000e+02  5.83000000e+02 -1.47603106e+00]
  [ 1.20200000e+03  1.12300000e+03  8.28698464e-03]
  [ 8.97000000e+02  1.11500000e+03 -6.72936672e-03]
  [ 1.23600000e+03  1.69100000e+03  1.32187992e-01]
  [ 8.89000000e+02  1.69100000e+03  9.32244807e-02]
  [ 1.22300000e+03  2.15400000e+03  6.17623448e-01]
  [ 9.06000000e+02  2.15300000e+03  4.86095011e-01]
  [ 1.22500000e+03  2.21800000e+03  6.43183649e-01]
  [ 8.97000000e+02  2.21800000e+03  5.16534388e-01]
  [ 1.20000000e+03  2.30500000e+03  2.61022449e-01]
